2026-03-08 15:56:40.441 [pool-1-thread-41] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 15:56:40.588 [pool-1-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2t
2026-03-08 15:56:40.589 [pool-1-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2r
2026-03-08 15:56:40.590 [pool-1-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2p
2026-03-08 15:56:40.590 [pool-1-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3ceiat
2026-03-08 15:56:40.590 [pool-1-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3ceias
2026-03-08 15:56:40.590 [pool-1-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=635, shortCode=2pZXf3hCFDH, longUrl=https://www.mixed-test.com/81, urlHash=98756a95f44209521ae9023941c13db3, status=1, expireTime=2026-03-15T15:56:40.577913200, createTime=2026-03-08T15:56:40.585372, updateTime=2026-03-08T15:56:40.585372)
2026-03-08 15:56:40.590 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=633, shortCode=2pZXf3gLSfu, longUrl=https://www.mixed-test.com/80, urlHash=c2e3d9f928e2be65c8008617e3edc153, status=1, expireTime=2026-03-15T15:56:40.571729800, createTime=2026-03-08T15:56:40.583040800, updateTime=2026-03-08T15:56:40.583040800)
2026-03-08 15:56:40.590 [pool-1-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2w
2026-03-08 15:56:40.590 [pool-1-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=634, shortCode=2pZXf3hCFDG, longUrl=https://www.mixed-test.com/83, urlHash=290b2250865bc5f9ff7d74e3195cbe2b, status=1, expireTime=2026-03-15T15:56:40.577913200, createTime=2026-03-08T15:56:40.585372, updateTime=2026-03-08T15:56:40.585372)
2026-03-08 15:56:40.590 [pool-1-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2v
2026-03-08 15:56:40.592 [pool-1-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=636, shortCode=2pZXf3hCFDI, longUrl=https://www.mixed-test.com/82, urlHash=29ea9c0fd394c6dfa33b30d918bd6ce4, status=1, expireTime=2026-03-15T15:56:40.577913200, createTime=2026-03-08T15:56:40.586368600, updateTime=2026-03-08T15:56:40.586368600)
2026-03-08 15:56:40.592 [pool-1-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=638, shortCode=2pZXf3itt1S, longUrl=https://www.mixed-test.com/84, urlHash=97cfeea861511dfda577a6cddcb2886d, status=1, expireTime=2026-03-15T15:56:40.577913200, createTime=2026-03-08T15:56:40.587634300, updateTime=2026-03-08T15:56:40.587634300)
2026-03-08 15:56:40.592 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=637, shortCode=2pZXf3itt1T, longUrl=https://www.mixed-test.com/86, urlHash=9186f6eb652f8cad3c57fa9314677e0f, status=1, expireTime=2026-03-15T15:56:40.579074600, createTime=2026-03-08T15:56:40.587634300, updateTime=2026-03-08T15:56:40.587634300)
2026-03-08 15:56:40.592 [pool-1-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2u
2026-03-08 15:56:40.592 [pool-1-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3dVSWQ
2026-03-08 15:56:40.592 [pool-1-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3flSBa
2026-03-08 15:56:40.592 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.592 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.592 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.592 [pool-1-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3bWH2x
2026-03-08 15:56:40.592 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.592 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.594 [pool-1-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=639, shortCode=2pZXf3itt1V, longUrl=https://www.mixed-test.com/87, urlHash=a7a5b48f01369a42b3aa30c3cbdfab5a, status=1, expireTime=2026-03-15T15:56:40.579074600, createTime=2026-03-08T15:56:40.587634300, updateTime=2026-03-08T15:56:40.587634300)
2026-03-08 15:56:40.595 [pool-1-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=640, shortCode=2pZXf3itt1U, longUrl=https://www.mixed-test.com/85, urlHash=bef15c074111fdbaeb59c306c32881f5, status=1, expireTime=2026-03-15T15:56:40.577913200, createTime=2026-03-08T15:56:40.587634300, updateTime=2026-03-08T15:56:40.587634300)
2026-03-08 15:56:40.595 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=641, shortCode=2pZXf3itt1W, longUrl=https://www.mixed-test.com/88, urlHash=fd09bd84550f53f392c8f376675bdb95, status=1, expireTime=2026-03-15T15:56:40.579074600, createTime=2026-03-08T15:56:40.588645900, updateTime=2026-03-08T15:56:40.588645900)
2026-03-08 15:56:40.596 [pool-1-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3f4ht7
2026-03-08 15:56:40.596 [pool-1-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Ro
2026-03-08 15:56:40.596 [pool-1-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3eMGl3
2026-03-08 15:56:40.596 [pool-1-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Rn
2026-03-08 15:56:40.596 [pool-1-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3f4ht6
2026-03-08 15:56:40.596 [pool-1-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Ri
2026-03-08 15:56:40.596 [pool-1-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Rj
2026-03-08 15:56:40.596 [pool-1-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Rm
2026-03-08 15:56:40.596 [pool-1-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fDtJe
2026-03-08 15:56:40.597 [pool-1-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Rl
2026-03-08 15:56:40.597 [pool-1-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3eMGl4
2026-03-08 15:56:40.597 [pool-1-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3fV4Rk
2026-03-08 15:56:40.597 [pool-1-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3eMGl2
2026-03-08 15:56:40.597 [pool-1-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3hCFDG
2026-03-08 15:56:40.597 [pool-1-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3gLSfu
2026-03-08 15:56:40.597 [pool-1-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3hCFDH
2026-03-08 15:56:40.598 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.598 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=642, shortCode=2pZXf3kb3Og, longUrl=https://www.mixed-test.com/90, urlHash=1da8b51a4a95d2bde4663a03b748f9b2, status=1, expireTime=2026-03-15T15:56:40.586368600, createTime=2026-03-08T15:56:40.594074400, updateTime=2026-03-08T15:56:40.594074400)
2026-03-08 15:56:40.598 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.598 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.598 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.598 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.598 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-08 15:56:40.600 [pool-1-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3hCFDI
2026-03-08 15:56:40.600 [pool-1-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3itt1S
2026-03-08 15:56:40.600 [pool-1-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3itt1T
2026-03-08 15:56:40.600 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=645, shortCode=2pZXf3kb3Ok, longUrl=https://www.mixed-test.com/93, urlHash=b9e67b4b24c3f3dbadceab762f8dd894, status=1, expireTime=2026-03-15T15:56:40.588645900, createTime=2026-03-08T15:56:40.594074400, updateTime=2026-03-08T15:56:40.594074400)
2026-03-08 15:56:40.600 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=643, shortCode=2pZXf3kb3Oi, longUrl=https://www.mixed-test.com/91, urlHash=c7ff89170f9ee22c83ff7bfb91b8c5e4, status=1, expireTime=2026-03-15T15:56:40.587634300, createTime=2026-03-08T15:56:40.594074400, updateTime=2026-03-08T15:56:40.594074400)
2026-03-08 15:56:40.600 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=646, shortCode=2pZXf3kb3Oj, longUrl=https://www.mixed-test.com/92, urlHash=41f32bfef462a56e665145f038d79908, status=1, expireTime=2026-03-15T15:56:40.588645900, createTime=2026-03-08T15:56:40.594074400, updateTime=2026-03-08T15:56:40.594074400)
2026-03-08 15:56:40.600 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=644, shortCode=2pZXf3kb3Oh, longUrl=https://www.mixed-test.com/89, urlHash=768c6c9b4c8437d497eaf775b5a8bffa, status=1, expireTime=2026-03-15T15:56:40.586368600, createTime=2026-03-08T15:56:40.594074400, updateTime=2026-03-08T15:56:40.594074400)
2026-03-08 15:56:40.601 [pool-1-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3itt1V
2026-03-08 15:56:40.601 [pool-1-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3itt1U
2026-03-08 15:56:40.601 [pool-1-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3itt1W
2026-03-08 15:56:40.603 [pool-1-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3kb3Og
2026-03-08 15:56:40.603 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=647, shortCode=2pZXf3lSEAF, longUrl=https://www.mixed-test.com/94, urlHash=b717d87200f5e1417c4973842dc8393f, status=1, expireTime=2026-03-15T15:56:40.590644, createTime=2026-03-08T15:56:40.599806500, updateTime=2026-03-08T15:56:40.599806500)
2026-03-08 15:56:40.603 [pool-1-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3kb3Ok
2026-03-08 15:56:40.604 [pool-1-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3kb3Oi
2026-03-08 15:56:40.604 [pool-1-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3kb3Oh
2026-03-08 15:56:40.604 [pool-1-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3kb3Oj
2026-03-08 15:56:40.605 [pool-1-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3lSEAF
2026-03-08 15:56:40.605 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=648, shortCode=2pZXf3lSEAE, longUrl=https://www.mixed-test.com/95, urlHash=44178364cae89b5d2d1dbd853fed841d, status=1, expireTime=2026-03-15T15:56:40.590644, createTime=2026-03-08T15:56:40.599806500, updateTime=2026-03-08T15:56:40.599806500)
2026-03-08 15:56:40.605 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=649, shortCode=2pZXf3lSEAH, longUrl=https://www.mixed-test.com/98, urlHash=68869e55a748d1b79435c6f26cd48936, status=1, expireTime=2026-03-15T15:56:40.591644700, createTime=2026-03-08T15:56:40.599806500, updateTime=2026-03-08T15:56:40.599806500)
2026-03-08 15:56:40.605 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=651, shortCode=2pZXf3lSEAG, longUrl=https://www.mixed-test.com/96, urlHash=9491b0ad7f34a611a27dbeb84a134ad7, status=1, expireTime=2026-03-15T15:56:40.590644, createTime=2026-03-08T15:56:40.599806500, updateTime=2026-03-08T15:56:40.599806500)
2026-03-08 15:56:40.605 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=652, shortCode=2pZXf3lSEAJ, longUrl=https://www.mixed-test.com/99, urlHash=e5a251325b2c6ab6b5906a87e197b060, status=1, expireTime=2026-03-15T15:56:40.591644700, createTime=2026-03-08T15:56:40.599806500, updateTime=2026-03-08T15:56:40.599806500)
2026-03-08 15:56:40.605 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=650, shortCode=2pZXf3lSEAI, longUrl=https://www.mixed-test.com/97, urlHash=4e55f30fad2930c11969f93ee1be90f5, status=1, expireTime=2026-03-15T15:56:40.590644, createTime=2026-03-08T15:56:40.599806500, updateTime=2026-03-08T15:56:40.599806500)
2026-03-08 15:56:40.606 [pool-1-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3lSEAE
2026-03-08 15:56:40.606 [pool-1-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3lSEAJ
2026-03-08 15:56:40.606 [pool-1-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3lSEAI
2026-03-08 15:56:40.606 [pool-1-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3lSEAH
2026-03-08 15:56:40.606 [pool-1-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2pZXf3lSEAG
2026-03-08 15:56:40.612 [pool-1-thread-27] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMFWGV, longUrl: https://www.mixed-test.com/12
2026-03-08 15:56:40.612 [pool-1-thread-26] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANwK52, longUrl: https://www.mixed-test.com/0
2026-03-08 15:56:40.612 [pool-1-thread-38] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMFWGS, longUrl: https://www.mixed-test.com/2
2026-03-08 15:56:40.612 [pool-1-thread-42] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AO5Wla, longUrl: https://www.mixed-test.com/10
2026-03-08 15:56:40.612 [pool-1-thread-48] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AO5Wlb, longUrl: https://www.mixed-test.com/19
2026-03-08 15:56:40.612 [pool-1-thread-10] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMFWGR, longUrl: https://www.mixed-test.com/1
2026-03-08 15:56:40.612 [pool-1-thread-4] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AOF8Bj, longUrl: https://www.mixed-test.com/11
2026-03-08 15:56:40.612 [pool-1-thread-1] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMXxOU, longUrl: https://www.mixed-test.com/7
2026-03-08 15:56:40.613 [pool-1-thread-20] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMFWGU, longUrl: https://www.mixed-test.com/9
2026-03-08 15:56:40.613 [pool-1-thread-21] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANf8WZ, longUrl: https://www.mixed-test.com/14
2026-03-08 15:56:40.614 [pool-1-thread-7] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANwK53, longUrl: https://www.mixed-test.com/18
2026-03-08 15:56:40.614 [pool-1-thread-32] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf39oiRR, longUrl: https://www.mixed-test.com/42
2026-03-08 15:56:40.614 [pool-1-thread-50] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf39oiRO, longUrl: https://www.mixed-test.com/23
2026-03-08 15:56:40.614 [pool-1-thread-17] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANf8WY, longUrl: https://www.mixed-test.com/3
2026-03-08 15:56:40.614 [pool-1-thread-40] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMFWGT, longUrl: https://www.mixed-test.com/5
2026-03-08 15:56:40.614 [pool-1-thread-25] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AOF8Bk, longUrl: https://www.mixed-test.com/15
2026-03-08 15:56:40.614 [pool-1-thread-37] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf37Yjdx, longUrl: https://www.mixed-test.com/30
2026-03-08 15:56:40.616 [pool-1-thread-47] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANwK54, longUrl: https://www.mixed-test.com/16
2026-03-08 15:56:40.614 [pool-1-thread-19] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf3bF5Uk, longUrl: https://www.mixed-test.com/29
2026-03-08 15:56:40.614 [pool-1-thread-35] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANwK55, longUrl: https://www.mixed-test.com/6
2026-03-08 15:56:40.616 [pool-1-thread-9] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2ANf8X0, longUrl: https://www.mixed-test.com/17
2026-03-08 15:56:40.616 [pool-1-thread-23] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf37Yjdv, longUrl: https://www.mixed-test.com/26
2026-03-08 15:56:40.616 [pool-1-thread-33] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf37Yjdw, longUrl: https://www.mixed-test.com/24
2026-03-08 15:56:40.616 [pool-1-thread-15] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AOnxte, longUrl: https://www.mixed-test.com/8
2026-03-08 15:56:40.616 [pool-1-thread-8] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AOF8Bi, longUrl: https://www.mixed-test.com/13
2026-03-08 15:56:40.616 [pool-1-thread-12] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf39oiRS, longUrl: https://www.mixed-test.com/41
2026-03-08 15:56:40.616 [pool-1-thread-13] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf39Xv7Y, longUrl: https://www.mixed-test.com/48
2026-03-08 15:56:40.616 [pool-1-thread-49] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZW2AMFWGQ, longUrl: https://www.mixed-test.com/4
2026-03-08 15:56:40.616 [pool-1-thread-6] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf39Xv7X, longUrl: https://www.mixed-test.com/46
2026-03-08 15:56:40.618 [pool-1-thread-34] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf39oiRP, longUrl: https://www.mixed-test.com/34
2026-03-08 15:56:40.618 [pool-1-thread-43] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf396HJK, longUrl: https://www.mixed-test.com/35
2026-03-08 15:56:40.618 [pool-1-thread-39] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXf3awHo6, longUrl: https://www.mixed-test.com/32
