2026-03-09 22:42:06.664 [pool-4-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14231, shortCode=2q257pd9QDm, longUrl=https://www.load-test--1773067326649-922.com, urlHash=ea7ecf0df4c7d4c6643349e4a539a433, status=1, expireTime=2026-03-16T22:42:06.649297400, createTime=2026-03-09T22:42:06.658289200, updateTime=2026-03-09T22:42:06.658289200)
2026-03-09 22:42:06.945 [pool-4-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14781, shortCode=2q257quDx3s, longUrl=https://www.load-test--1773067326930-1472.com, urlHash=1bec5e08d35e793df01219d28f7a1b67, status=1, expireTime=2026-03-16T22:42:06.930880900, createTime=2026-03-09T22:42:06.938880300, updateTime=2026-03-09T22:42:06.938880300)
2026-03-09 22:42:06.945 [pool-4-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14782, shortCode=2q257quV8bu, longUrl=https://www.load-test--1773067326930-1470.com, urlHash=bcb632ce7c9fa25bd5cdc87b4b47b543, status=1, expireTime=2026-03-16T22:42:06.930880900, createTime=2026-03-09T22:42:06.938880300, updateTime=2026-03-09T22:42:06.938880300)
2026-03-09 22:42:06.945 [pool-4-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14784, shortCode=2q257quV8bw, longUrl=https://www.load-test--1773067326933-1475.com, urlHash=1a2cb4482c4dd0206ece05478be1bc97, status=1, expireTime=2026-03-16T22:42:06.933879800, createTime=2026-03-09T22:42:06.940244100, updateTime=2026-03-09T22:42:06.940244100)
2026-03-09 22:42:06.945 [pool-4-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14783, shortCode=2q257quV8bv, longUrl=https://www.load-test--1773067326933-1474.com, urlHash=c8508f96dd35ef8ef57b08acb9c8d976, status=1, expireTime=2026-03-16T22:42:06.933879800, createTime=2026-03-09T22:42:06.938880300, updateTime=2026-03-09T22:42:06.938880300)
2026-03-09 22:42:06.946 [pool-4-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qulVVq
2026-03-09 22:42:06.946 [pool-4-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qulVVo
2026-03-09 22:42:06.946 [pool-4-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qulVVn
2026-03-09 22:42:06.946 [pool-4-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.946 [pool-4-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.946 [pool-4-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.946 [pool-4-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.946 [pool-4-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qulVVm
2026-03-09 22:42:06.946 [pool-4-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qulVVp
2026-03-09 22:42:06.946 [pool-4-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qtMJFf
2026-03-09 22:42:06.946 [pool-4-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qtMJFe
2026-03-09 22:42:06.947 [pool-4-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14786, shortCode=2q257qvukrE, longUrl=https://www.load-test--1773067326935-1478.com, urlHash=4faab4a5018c40176c7da6f2dce08808, status=1, expireTime=2026-03-16T22:42:06.935879900, createTime=2026-03-09T22:42:06.941258500, updateTime=2026-03-09T22:42:06.941258500)
2026-03-09 22:42:06.947 [pool-4-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14789, shortCode=2q257qvLVzH, longUrl=https://www.load-test--1773067326935-1480.com, urlHash=f0ce50d96e3b86b6e507e3dfa31e8ae5, status=1, expireTime=2026-03-16T22:42:06.935879900, createTime=2026-03-09T22:42:06.941258500, updateTime=2026-03-09T22:42:06.941258500)
2026-03-09 22:42:06.947 [pool-4-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14785, shortCode=2q257qvukrD, longUrl=https://www.load-test--1773067326935-1477.com, urlHash=8d8fddc2f9bd3caec2c0b3e97c055764, status=1, expireTime=2026-03-16T22:42:06.935879900, createTime=2026-03-09T22:42:06.941258500, updateTime=2026-03-09T22:42:06.941258500)
2026-03-09 22:42:06.947 [pool-4-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14790, shortCode=2q257qvLVzI, longUrl=https://www.load-test--1773067326935-1481.com, urlHash=942c19584cae64c7baa576f84138ca91, status=1, expireTime=2026-03-16T22:42:06.935879900, createTime=2026-03-09T22:42:06.941258500, updateTime=2026-03-09T22:42:06.941258500)
2026-03-09 22:42:06.947 [pool-4-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14788, shortCode=2q257qvLVzG, longUrl=https://www.load-test--1773067326935-1479.com, urlHash=89e2f38acd7718336acbaa1205976a19, status=1, expireTime=2026-03-16T22:42:06.935879900, createTime=2026-03-09T22:42:06.941258500, updateTime=2026-03-09T22:42:06.941258500)
2026-03-09 22:42:06.947 [pool-4-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14791, shortCode=2q257qvLVzJ, longUrl=https://www.load-test--1773067326935-1482.com, urlHash=feaac2b3f5f6111c5b320a403eb19001, status=1, expireTime=2026-03-16T22:42:06.935879900, createTime=2026-03-09T22:42:06.942681500, updateTime=2026-03-09T22:42:06.942681500)
2026-03-09 22:42:06.947 [pool-4-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14787, shortCode=2q257qvukrC, longUrl=https://www.load-test--1773067326934-1476.com, urlHash=f92fb835845cc20a950a71aa7f608cb5, status=1, expireTime=2026-03-16T22:42:06.934879600, createTime=2026-03-09T22:42:06.941258500, updateTime=2026-03-09T22:42:06.941258500)
2026-03-09 22:42:06.947 [pool-4-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14792, shortCode=2q257qvLVzK, longUrl=https://www.load-test--1773067326937-1483.com, urlHash=64b6b03ccaf0599b79957886614813fb, status=1, expireTime=2026-03-16T22:42:06.937879300, createTime=2026-03-09T22:42:06.942681500, updateTime=2026-03-09T22:42:06.942681500)
2026-03-09 22:42:06.949 [pool-4-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.949 [pool-4-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.949 [pool-4-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.949 [pool-4-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14794, shortCode=2q257qwl7PP, longUrl=https://www.load-test--1773067326938-1486.com, urlHash=ed997e40b43e84ff9c12bff988d7046c, status=1, expireTime=2026-03-16T22:42:06.938880300, createTime=2026-03-09T22:42:06.944691800, updateTime=2026-03-09T22:42:06.944691800)
2026-03-09 22:42:06.949 [pool-4-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14796, shortCode=2q257qwl7PQ, longUrl=https://www.load-test--1773067326938-1484.com, urlHash=b36caa214356e5bda6b15aff554f853c, status=1, expireTime=2026-03-16T22:42:06.938880300, createTime=2026-03-09T22:42:06.944691800, updateTime=2026-03-09T22:42:06.944691800)
2026-03-09 22:42:06.949 [pool-4-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14795, shortCode=2q257qwl7PO, longUrl=https://www.load-test--1773067326938-1485.com, urlHash=0b11183962c690acff405f68eb4aba06, status=1, expireTime=2026-03-16T22:42:06.938880300, createTime=2026-03-09T22:42:06.944691800, updateTime=2026-03-09T22:42:06.944691800)
2026-03-09 22:42:06.949 [pool-4-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14793, shortCode=2q257qwCIXS, longUrl=https://www.load-test--1773067326938-1487.com, urlHash=fe3d89d44f79fdcd977cf381312440e0, status=1, expireTime=2026-03-16T22:42:06.938880300, createTime=2026-03-09T22:42:06.944691800, updateTime=2026-03-09T22:42:06.944691800)
2026-03-09 22:42:06.949 [pool-4-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.950 [pool-4-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.950 [pool-4-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.950 [pool-4-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.950 [pool-4-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.950 [pool-4-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.951 [pool-4-thread-5] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257quV8bu
2026-03-09 22:42:06.951 [pool-4-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14797, shortCode=2q257qxbVe3, longUrl=https://www.load-test--1773067326942-1488.com, urlHash=3927c30350b915d160aaa388e373c0e9, status=1, expireTime=2026-03-16T22:42:06.942681500, createTime=2026-03-09T22:42:06.947693900, updateTime=2026-03-09T22:42:06.947693900)
2026-03-09 22:42:06.951 [pool-4-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.951 [pool-4-thread-38] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257quDx3r
2026-03-09 22:42:06.951 [pool-4-thread-8] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257quDx3q
2026-03-09 22:42:06.952 [pool-4-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.952 [pool-4-thread-19] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257quDx3s
2026-03-09 22:42:06.952 [pool-4-thread-36] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257quV8bw
2026-03-09 22:42:06.952 [pool-4-thread-37] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257quV8bv
2026-03-09 22:42:06.953 [pool-4-thread-1] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvLVzG
2026-03-09 22:42:06.953 [pool-4-thread-49] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.953 [pool-4-thread-7] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.953 [pool-4-thread-6] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.953 [pool-4-thread-47] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvukrD
2026-03-09 22:42:06.953 [pool-4-thread-15] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvLVzI
2026-03-09 22:42:06.953 [pool-4-thread-40] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.953 [pool-4-thread-22] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.953 [pool-4-thread-44] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvLVzJ
2026-03-09 22:42:06.953 [pool-4-thread-28] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14798, shortCode=2q257qxbVe0, longUrl=https://www.load-test--1773067326942-1491.com, urlHash=45146b84ead27b5ffcd4cc4a6dac9507, status=1, expireTime=2026-03-16T22:42:06.942681500, createTime=2026-03-09T22:42:06.947693900, updateTime=2026-03-09T22:42:06.947693900)
2026-03-09 22:42:06.953 [pool-4-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14799, shortCode=2q257qxbVe1, longUrl=https://www.load-test--1773067326942-1489.com, urlHash=e9043d8390469b1501bf0c010357bf33, status=1, expireTime=2026-03-16T22:42:06.942681500, createTime=2026-03-09T22:42:06.947693900, updateTime=2026-03-09T22:42:06.947693900)
2026-03-09 22:42:06.953 [pool-4-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14800, shortCode=2q257qxbVe2, longUrl=https://www.load-test--1773067326942-1490.com, urlHash=e30cff9ac6e1c90df89557a885f69012, status=1, expireTime=2026-03-16T22:42:06.942681500, createTime=2026-03-09T22:42:06.948693300, updateTime=2026-03-09T22:42:06.948693300)
2026-03-09 22:42:06.953 [pool-4-thread-16] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.953 [pool-4-thread-25] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvLVzH
2026-03-09 22:42:06.955 [pool-4-thread-29] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvukrC
2026-03-09 22:42:06.955 [pool-4-thread-33] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvLVzK
2026-03-09 22:42:06.955 [pool-4-thread-24] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.955 [pool-4-thread-20] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qvukrE
2026-03-09 22:42:06.956 [pool-4-thread-30] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qwCIXS
2026-03-09 22:42:06.956 [pool-4-thread-14] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qwl7PO
2026-03-09 22:42:06.956 [pool-4-thread-32] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qwl7PP
2026-03-09 22:42:06.956 [pool-4-thread-13] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.956 [pool-4-thread-21] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14804, shortCode=2q257qykjKg, longUrl=https://www.load-test--1773067326944-1495.com, urlHash=c527ab875e830bb7b07a8c6bb0c7ebe3, status=1, expireTime=2026-03-16T22:42:06.944691800, createTime=2026-03-09T22:42:06.950692800, updateTime=2026-03-09T22:42:06.950692800)
2026-03-09 22:42:06.956 [pool-4-thread-10] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14802, shortCode=2q257qy2ICd, longUrl=https://www.load-test--1773067326944-1494.com, urlHash=5fc8882fe2b82afd0f7d44b050ec0cc9, status=1, expireTime=2026-03-16T22:42:06.944691800, createTime=2026-03-09T22:42:06.949694700, updateTime=2026-03-09T22:42:06.949694700)
2026-03-09 22:42:06.956 [pool-4-thread-2] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qwl7PQ
2026-03-09 22:42:06.956 [pool-4-thread-27] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.956 [pool-4-thread-50] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14801, shortCode=2q257qy2ICc, longUrl=https://www.load-test--1773067326944-1492.com, urlHash=0bb6719480a9d72ae4222ee2809b42ff, status=1, expireTime=2026-03-16T22:42:06.944691800, createTime=2026-03-09T22:42:06.949694700, updateTime=2026-03-09T22:42:06.949694700)
2026-03-09 22:42:06.956 [pool-4-thread-46] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14803, shortCode=2q257qy2ICe, longUrl=https://www.load-test--1773067326944-1493.com, urlHash=7467c2d60be8f587cfce6c6be888b734, status=1, expireTime=2026-03-16T22:42:06.944691800, createTime=2026-03-09T22:42:06.949694700, updateTime=2026-03-09T22:42:06.949694700)
2026-03-09 22:42:06.956 [pool-4-thread-43] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14805, shortCode=2q257qykjKi, longUrl=https://www.load-test--1773067326944-1497.com, urlHash=efacc1abc35ab66fd9b8794d225eae5f, status=1, expireTime=2026-03-16T22:42:06.944691800, createTime=2026-03-09T22:42:06.951717800, updateTime=2026-03-09T22:42:06.951717800)
2026-03-09 22:42:06.956 [pool-4-thread-4] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14808, shortCode=2q257qykjKl, longUrl=https://www.load-test--1773067326946-1500.com, urlHash=c059af392f753658a10501bb39263aee, status=1, expireTime=2026-03-16T22:42:06.946692900, createTime=2026-03-09T22:42:06.951717800, updateTime=2026-03-09T22:42:06.951717800)
2026-03-09 22:42:06.956 [pool-4-thread-39] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14807, shortCode=2q257qykjKj, longUrl=https://www.load-test--1773067326945-1498.com, urlHash=6d66d597c71cff54cf071d8523564748, status=1, expireTime=2026-03-16T22:42:06.945694, createTime=2026-03-09T22:42:06.951717800, updateTime=2026-03-09T22:42:06.951717800)
2026-03-09 22:42:06.956 [pool-4-thread-35] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14809, shortCode=2q257qykjKk, longUrl=https://www.load-test--1773067326945-1499.com, urlHash=5ecfd56671db1909dd0de1f83256bc04, status=1, expireTime=2026-03-16T22:42:06.945694, createTime=2026-03-09T22:42:06.951717800, updateTime=2026-03-09T22:42:06.951717800)
2026-03-09 22:42:06.957 [pool-4-thread-45] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.956 [pool-4-thread-9] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14806, shortCode=2q257qykjKh, longUrl=https://www.load-test--1773067326944-1496.com, urlHash=1c5da2487e2224128dda309cd0e3298e, status=1, expireTime=2026-03-16T22:42:06.944691800, createTime=2026-03-09T22:42:06.951717800, updateTime=2026-03-09T22:42:06.951717800)
2026-03-09 22:42:06.957 [pool-4-thread-17] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.958 [pool-4-thread-34] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.958 [pool-4-thread-3] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.958 [pool-4-thread-31] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qxbVe3
2026-03-09 22:42:06.958 [pool-4-thread-42] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14810, shortCode=2q257qyBUSk, longUrl=https://www.load-test--1773067326946-1502.com, urlHash=e38b14703c3bb7f99efbef559d2fac59, status=1, expireTime=2026-03-16T22:42:06.946692900, createTime=2026-03-09T22:42:06.952931400, updateTime=2026-03-09T22:42:06.952931400)
2026-03-09 22:42:06.958 [pool-4-thread-48] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-插入数据库结果：ShortLinkPo(id=14811, shortCode=2q257qyTw0o, longUrl=https://www.load-test--1773067326946-1501.com, urlHash=73bbcdd064e704fc3be6a8d3c6bc23b1, status=1, expireTime=2026-03-16T22:42:06.946692900, createTime=2026-03-09T22:42:06.952931400, updateTime=2026-03-09T22:42:06.952931400)
2026-03-09 22:42:06.958 [pool-4-thread-41] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.958 [pool-4-thread-23] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.959 [pool-4-thread-12] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.959 [pool-4-thread-11] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-查询数据库结果：null
2026-03-09 22:42:06.960 [pool-4-thread-18] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qxbVe1
2026-03-09 22:42:06.960 [pool-4-thread-26] INFO  rj.highlink.service.impl.ShortLinkServiceImpl-写入 Redis 结果：2q257qxbVe2
